question,contexts,answer,ground_truth,faithfulness,answer_relevancy,answer_similarity,context_relevancy,context_precision,context_recall
What degree of polymerization is necessary for oligosaccharins to trigger plant defense?,"['The degree of polymerization (DP) of the minimally active oligosaccharide structures triggering some responses in plants (more...) The composition (monosaccharide units), degree of polymerization (DP), and branching of the oligosaccharins determine their biological activity in triggering plant defense.'
 'More recently, additional plant cell wall–derived oligosaccharins have been shown to trigger defense responses, including cellulose-derived oligomers (β-1,4-glucans), mixed-linkage glucans (MLGs: β-1,4/β-1,3 glucans), and oligosaccharides derived from xyloglucans, mannans, xylans, or callose, which trigger signaling cascades in Arabidopsis and other plant species,'
 'It is also noteworthy that some immune-active oligosaccharides can be released from polymers present in the walls of both the pathogen and the plant. For example, β-1,3-glucan oligosaccharides are released from callose, which is produced by plants and is also a component of many fungal and oomycete cell walls.']",The degree of polymerization necessary for oligosaccharins to trigger plant defense is not explicitly mentioned in the provided context information.,"The composition (monosaccharide units), degree of polymerization (DP), and branching of the oligosaccharins determine their biological activity in triggering plant defense. For example, oligogalacturonides that are biologically active typically require a DP of 10–14 for activity, whereas DPs of >7 and >4 are necessary for the oligochitosans and oligochitins, respectively.",0.5,0.0,0.7720278903141431,0.5,0.9999999999666667,0.5
What do glycosyltransferases do?,"['Glycosyltransferases are the biosynthetic enzymes responsible for the construction of interglycosidic linkages and glycosidases catalyze the opposite reaction, hydrolysis of interglycosidic linkages. The diversity of natural glycans is reflected by the numerous glycosyltransferases and glycosidases encountered in nature, each exhibiting a defined substrate specificity.'
 'As such, the oligosaccharyltransferase AglB and the glycosyltransferase AglA, responsible for transfer of the third sugar of the glycan, were discovered. The same strategy was later used to identify AglC and AglK, glycosyltransferases proposed to be involved in the biosynthesis or transfer of the second sugar.'
 'For other glycosyltransferases, the donor substrate is dolichol-pyrophosphate, linked to an oligosaccharide, and in these cases the entire oligosaccharide is transferred en bloc to the acceptor substrate (Chapter 9).']",Glycosyltransferases are the biosynthetic enzymes responsible for the construction of interglycosidic linkages.,Glycosyltransferases assemble monosaccharides into linear and branched glycan chains,1.0,0.844993236652253,0.6912308915567646,0.4,0.9999999999666667,0.0
What do glycosidases do?,"['Glycosidases that remove monosaccharides to form intermediates that are then acted on by glycosyltransferases also play a role in the biosynthesis of some glycan types. These are to be contrasted with glycosidases that are involved in the degradation of glycans (e.g., in lysosomes [Chapter 44]).'
 'Glycosidases used for structural analysis. (Left) A biantennary N-glycan is shown with exoglycosidases that remove each monosaccharide sequentially. Exoglycosidases act only on terminal sugars.'
 'Glycosidases are also involved in the formation of intermediates that are used as substrates for glycosyltransferases in the biosynthesis of glycans. The use of glycosidases in this way is particularly important in the biosynthesis of N-glycan-containing glycoproteins in more evolutionarily advanced eukaryotes and is thought to be associated with the acquisition of complex N-glycans during the evolution of multicellular organisms.']","Glycosidases play a role in the biosynthesis of some glycan types by removing monosaccharides to form intermediates that are then acted on by glycosyltransferases. Additionally, glycosidases are involved in the formation of intermediates used as substrates for glycosyltransferases in the biosynthesis of glycans. Some glycosidases are also used for structural analysis, specifically to remove terminal sugars from glycans.",Glycosidases remove monosaccharides from glycan structures,1.0,0.7532742277594444,0.7639440928270886,0.125,0.9999999999666667,1.0
What donor substrates do glycosyltranferases transfer monosaccharides from?,"['For other glycosyltransferases, the donor substrate is dolichol-pyrophosphate, linked to an oligosaccharide, and in these cases the entire oligosaccharide is transferred en bloc to the acceptor substrate (Chapter 9).'
 'NGT transfers a single monosaccharide (e.g., Glc) from an activated sugar nucleotide donor, with loose donor substrate specificity that includes both UDP and GDP sugar nucleotides. This provides an entirely new approach to engineering alternate types of N-glycosylation.'
 'In many cases, they catalyze a group-transfer reaction in which the monosaccharide moiety of a simple nucleotide sugar donor (electrophile) substrate (e.g., UDP-Gal, GDP-Fuc, or CMP-Sia; Chapter 5) is transferred to the acceptor (nucleophile) substrate. In some instances, the donor substrates contain a lipid moiety, such as dolichol-phosphate, linked to mannose or glucose.']","Glycosyltransferases transfer monosaccharides from donor substrates such as dolichol-pyrophosphate linked to an oligosaccharide, activated sugar nucleotide donors like UDP-Gal, GDP-Fuc, or CMP-Sia, and sugar nucleotide donors like UDP and GDP sugar nucleotides.","Many glycosyltransferases act on simple nucleotide sugar donor substrates, such as UDP-Gal, while for other glycosyltransferases, a lipid moiety such as dolichol-phosphate is the target.",1.0,0.8439653337973559,0.8363718821438236,0.2,0.9999999999666667,1.0
What acceptor substrates do glycosyltransferases transfer monosaccharides to?,"['For other glycosyltransferases, the donor substrate is dolichol-pyrophosphate, linked to an oligosaccharide, and in these cases the entire oligosaccharide is transferred en bloc to the acceptor substrate (Chapter 9).'
 'In many cases, they catalyze a group-transfer reaction in which the monosaccharide moiety of a simple nucleotide sugar donor (electrophile) substrate (e.g., UDP-Gal, GDP-Fuc, or CMP-Sia; Chapter 5) is transferred to the acceptor (nucleophile) substrate. In some instances, the donor substrates contain a lipid moiety, such as dolichol-phosphate, linked to mannose or glucose.'
 'NGT transfers a single monosaccharide (e.g., Glc) from an activated sugar nucleotide donor, with loose donor substrate specificity that includes both UDP and GDP sugar nucleotides. This provides an entirely new approach to engineering alternate types of N-glycosylation.']","Acceptor substrates that glycosyltransferases transfer monosaccharides to include dolichol-pyrophosphate linked to an oligosaccharide, as well as other acceptor substrates such as nucleophile substrates.","Glycosyltransferases can transfer monosaccharides to other monosaccharides, proteins, lipids, and other moieties.",0.6666666666666666,0.9553415827162965,0.7410532353556445,0.2,0.5833333333041666,0.0
How do glycosyltransferases act to elongate glycan strucrures?,"['Among these enzymes, the vast majority is responsible for elongating the glycan moieties of these glycoconjugates; the remainder is responsible for the transfer of either a mono- or oligosaccharide directly to the polypeptide or lipid. Generally speaking, the enzymes that elongate glycans act sequentially so that the product of one enzyme yields a preferred acceptor substrate for the subsequent action of another.'
 'Additional examples of enzymes that elongate glycans on specific glycoprotein substrates include the polysialyltransferases that act on neural cell adhesion molecule (NCAM) and neuropilin-2 (Chapter 15), and the N-acetylglucosaminyltransferase, EXTL3,'
 'Glycosyltransferases that add O-Glc and O-GlcNAc to other serine and threonine residues in the EGF-like domain also exist and these enzymes also recognize a specific sequence motif and require a folded EGF-like domain. A number of the glycan-elongating glycosyltransferases that act on glycoproteins also recognize the polypeptide moiety of their acceptor substrates.']","Glycosyltransferases act to elongate glycan structures by sequentially adding mono- or oligosaccharides to glycoconjugates. The enzymes responsible for elongating glycans recognize specific acceptor substrates, with the product of one enzyme serving as the preferred substrate for the subsequent enzyme in the elongation process. Additionally, some glycosyltransferases that elongate glycans on glycoproteins also recognize the polypeptide moiety of their acceptor substrates.",Glycosyltransferases act sequentially with the product of one enzyme's activity providing the acceptor substrate for the next.,0.5,0.931262635308284,0.7563652373756875,0.2,0.9999999999666667,1.0
What does the human blood group B alpha1-3 galactosyltransferase require to add galactose to a galactose acceptor substrate?,"['The human B blood group α1-3 galactosyltransferase exemplifies this concept. This enzyme catalyzes a glycosylation reaction in which galactose is added in α-linkage to the C-3 hydroxyl group of a galactose residue on the acceptor substrate (Figure 6.1).'
 'However, the enzyme only acts on galactose modified by fucose in α1-2-linkage and prior modification by other monosaccharides, such as α2-6-linked sialic acid, yields a glycan that is not a substrate (Figure 6.1). The strict acceptor substrate specificity of glycosyltransferases is illustrated by the human B blood group α1-3 galactosyltransferase.'
 'Both human and mouse β1-4GalNAcT (B4GALNT2) transfers GalNAc to N- and O-glycans on glycoproteins, but not to the glycolipid GM3 (Siaα2-3Galβ1-4Glc-Cer), even though both can efficiently use 3-sialyllactose (Siaα2-3Galβ1-4Glc) as a substrate in vitro.']",The human blood group B alpha1-3 galactosyltransferase requires the galactose to be modified by fucose in α1-2-linkage in order to add galactose to a galactose acceptor substrate.,The human blood group B alpha1-3 galactosyltransferase only acts on galactose modified by fucose in α1-2-linkage.,1.0,0.8687410877481209,0.9140570788984599,0.4,0.99999999995,0.5
Which glycosyltransferases add fucose to glycan strucures?,"['The human fucosyltransferases III–VII, for example, all attach fucose in α1-3-linkage to N-acetyllactosamine moieties on glycans (Chapter 14). Examples of relaxed acceptor specificity are provided by the α2-3 sialyltransferases and β1-4 galactosyltransferases that act broadly on β-linked galactose and N-acetylglucosamine, respectively.'
 'Glycosyltransferases that only elongate the fucose moiety added by POFUT1 or POFUT2 also exist (Chapter 13). The specificity shown by these enzymes stems from their ability to recognize both the fucose moiety and the EGF-like and TSR components of their acceptor substrates.'
 'In some rare cases, a single enzyme can catalyze more than one reaction. Human fucosyltransferase III can attach fucose in either α1-3- or α1-4-linkage, and an enzyme called EXTL2 can attach either N-acetylgalactosamine or N-acetylglucosamine in α-linkage to glucuronic acid (Chapter 17).']","The glycosyltransferases that add fucose to glycan structures include fucosyltransferases III–VII, POFUT1, POFUT2, and human fucosyltransferase III.",Fucosyltransferases attach fucose to glycan chains,0.0,0.96887930591912,0.7165489930894036,0.6666666666666666,0.9999999999666667,1.0
Which glycosyltransferases add galactose to glycan strucures?,"['Two α2-6 sialyltransferases, ST6GAL1 and ST6GAL2, transfer to Gal, whereas ST6GALNAC1–ST6GALNAC6 transfer to GalNAc (ST6GALNAC5 and ST6GALNAC6 also transfer to GlcNAc) (Figure 14.11).'
 'Galactosyltransferase is a Golgi glycosyltransferase that attaches galactose in a β1-4 linkage to almost any terminal N-acetylglucosamine residues, which are common on extracellular glycoconjugates (Chapter 6).'
 'A family of α2-3 sialyltransferases is responsible for the synthesis of sialylated O-GalNAc glycans, with ST3GAL1 being mainly involved in the sialylation of the Galβ1-3 residue of core 1 and 2 O-GalNAc glycans. Sialylation blocks the further linear extension of O-glycan chains.']","ST6GAL1, ST6GAL2, ST6GALNAC1, ST6GALNAC2, ST6GALNAC3, ST6GALNAC4, ST6GALNAC5, ST6GALNAC6, and Galactosyltransferase are glycosyltransferases that add galactose to glycan structures.",Galactosyltransferases attach galactose to glycan chains,0.0,0.9394150797702233,0.7145748515927359,0.25,0.99999999995,1.0
Which glycosyltransferases add glycose to glycan strucures?,"['Two α2-6 sialyltransferases, ST6GAL1 and ST6GAL2, transfer to Gal, whereas ST6GALNAC1–ST6GALNAC6 transfer to GalNAc (ST6GALNAC5 and ST6GALNAC6 also transfer to GlcNAc) (Figure 14.11).'
 'Glycosyltransferases that add O-Glc and O-GlcNAc to other serine and threonine residues in the EGF-like domain also exist and these enzymes also recognize a specific sequence motif and require a folded EGF-like domain. A number of the glycan-elongating glycosyltransferases that act on glycoproteins also recognize the polypeptide moiety of their acceptor substrates.'
 'Acting at the cytoplasmic face of the plasma membrane, the glycosyltransferases AglJ, AglG, AglI, and AglE sequentially add the first four pentasaccharide residues onto a common Dol-P carrier, whereas AglD adds the final pentasaccharide residue, mannose, to a distinct Dol-P (Figure 22.3).']","ST6GAL1, ST6GAL2, ST6GALNAC1, ST6GALNAC2, ST6GALNAC3, ST6GALNAC4, ST6GALNAC5, ST6GALNAC6, AglJ, AglG, AglI, AglE, and AglD are glycosyltransferases that add glycose to glycan structures.",Glucosyltransferases attach glucose to glycan chains,0.0,0.8896472823189759,0.6272635971110068,0.25,0.5833333333041666,0.0
Which glycosyltransferases add mannose to glycan structures?,"['5). However, there are multiple protein O-mannosyltransferases that catalyze the addition of O-mannose to Ser/Thr residues on a host of proteins in the ER using dolichol-P-mannose as the donor.'
 'Acting at the cytoplasmic face of the plasma membrane, the glycosyltransferases AglJ, AglG, AglI, and AglE sequentially add the first four pentasaccharide residues onto a common Dol-P carrier, whereas AglD adds the final pentasaccharide residue, mannose, to a distinct Dol-P (Figure 22.3).'
 'Subsequent additions of mannose residues to growing chains occur in the Golgi apparatus, where GDP-Man serves as the donor for reactions catalyzed by Mn++-dependent mannosyltransferases. Biosynthesis of N-glycans and their transfer to -Asn-X-Ser/Thr- sequons of newly synthesized glycoproteins in the fungal endoplasmic reticulum (ER).']","The glycosyltransferases AglJ, AglG, AglI, and AglE sequentially add the first four pentasaccharide residues onto a common Dol-P carrier, whereas AglD adds the final pentasaccharide residue, mannose, to a distinct Dol-P.",Mannosyltransferases attach mannose to glycan chains,1.0,0.6036132053084068,0.6171853560813896,0.4,0.9999999999666667,0.0
Which glycosyltransferases add sialic acids to glycan structures?,"['There are six α2-8 sialyltransferases, ST8SIA1 through ST8SIA6, that transfer sialic acid in α2-8 linkage to a terminal α2-3- or α2-6-linked sialic acid, generally on an N-glycan (Figure 14.12).'
 'Two α2-6 sialyltransferases, ST6GAL1 and ST6GAL2, transfer to Gal, whereas ST6GALNAC1–ST6GALNAC6 transfer to GalNAc (ST6GALNAC5 and ST6GALNAC6 also transfer to GlcNAc) (Figure 14.11).'
 'Certain glycolipids also carry α2-8 sialic acid linkages, which are constructed by three α2-8 sialyltransferases termed ST8SIA1 (also known as GD3 synthase), ST8SIA3, and ST8SIA5 (Chapter 11). They generate single or oligomeric α2-8 sialic acid residues but not polymeric PSA.']","ST8SIA1 through ST8SIA6 are glycosyltransferases that add sialic acid in α2-8 linkage to glycan structures. Additionally, ST6GAL1, ST6GAL2, ST6GALNAC1–ST6GALNAC6 are glycosyltransferases that transfer sialic acid to specific sugar residues in glycan structures.",Sialyltransferases attach sialic acids to glycan chains,0.0,0.9216737209503688,0.7227429154888252,0.75,0.9999999999666667,0.0
Which glycosyltransferases add N-acetylglucosamine to glycan structures?,"['and the N-acetylglucosaminyltransferase, EXTL3, that adds N-acetylglucosamine in α1-4-linkage to glucuronic acid in the first committed step to heparan sulfate biosynthesis on proteoglycans (Chapter 17). Human chorionic gonadotropin showing the determinants of recognition used by glycoprotein hormone N-acetylgalactosaminyl (GalNAc) transferase.'
 'N-acetylglucosamine N-deacetylase/N-sulfotransferases (NDST1-4) act on a subset of N-acetylglucosamine residues to generate N-sulfated glucosamine (GlcNSO3) units, many of which occur in clusters along the chain.'
 'Two α2-6 sialyltransferases, ST6GAL1 and ST6GAL2, transfer to Gal, whereas ST6GALNAC1–ST6GALNAC6 transfer to GalNAc (ST6GALNAC5 and ST6GALNAC6 also transfer to GlcNAc) (Figure 14.11).']",EXTL3 and ST6GALNAC1–ST6GALNAC6 are glycosyltransferases that add N-acetylglucosamine to glycan structures.,N-acetylglucosaminyltransferases attach N-acetylglucosamine to glycan chains,0.0,0.4868620604776853,0.6584821929633893,0.5,0.9999999999666667,1.0
What are some examples of human fucosyltransferases?,"['Three core fucosyltransferases have been characterized and the glycomes of the corresponding mutants analyzed. Although the fut-8 gene encodes an enzyme with the same specificity as the mammalian FUT8 α1-6 fucosyltransferases, two α1-3 fucosyltransferases (FUT-1 and FUT-6) with unusual substrate preferences transfer fucose to the proximal and distal core GlcNAc residues;'
 'The human fucosyltransferases III–VII, for example, all attach fucose in α1-3-linkage to N-acetyllactosamine moieties on glycans (Chapter 14). Examples of relaxed acceptor specificity are provided by the α2-3 sialyltransferases and β1-4 galactosyltransferases that act broadly on β-linked galactose and N-acetylglucosamine, respectively.'
 'In some rare cases, a single enzyme can catalyze more than one reaction. Human fucosyltransferase III can attach fucose in either α1-3- or α1-4-linkage, and an enzyme called EXTL2 can attach either N-acetylgalactosamine or N-acetylglucosamine in α-linkage to glucuronic acid (Chapter 17).']","Some examples of human fucosyltransferases include fucosyltransferases III–VII, which attach fucose in α1-3-linkage to N-acetyllactosamine moieties on glycans. Additionally, human fucosyltransferase III is capable of attaching fucose in either α1-3- or α1-4-linkage.","The following enzymes are human glycosyltransferase genes: FUT1, FUT2, FUT3, FUT4, FUT5, FUT6, FUT7, FUT8, FUT9, FUT10, FUT11",0.6666666666666666,0.8918791645610413,0.6210746682732684,0.5,0.9999999999666667,0.0
What are some examples of human galactosyltransferases?,"['Both human and mouse β1-4GalNAcT (B4GALNT2) transfers GalNAc to N- and O-glycans on glycoproteins, but not to the glycolipid GM3 (Siaα2-3Galβ1-4Glc-Cer), even though both can efficiently use 3-sialyllactose (Siaα2-3Galβ1-4Glc) as a substrate in vitro.'
 'Galactosyltransferase is a Golgi glycosyltransferase that attaches galactose in a β1-4 linkage to almost any terminal N-acetylglucosamine residues, which are common on extracellular glycoconjugates (Chapter 6).'
 'and more distantly related glycosyltransferases include bacterial lipopolysaccharide (LPS) glucosyl and galactosyl transferases and galactinol synthases—all cytoplasmic as for glycogenin—as well as other glycosyltransferases in the eukaryotic Golgi.']","Examples of human galactosyltransferases include β1-4GalNAcT (B4GALNT2) that transfers GalNAc to N- and O-glycans on glycoproteins, and galactosyltransferase, a Golgi glycosyltransferase that attaches galactose in a β1-4 linkage to terminal N-acetylglucosamine residues.","The following enzymes are human galactosyltransferase genes: B3GALT1, B3GALT2, B3GALT5, COLGALT1, B4GALT7, B3GALT6, COLGALT2, A4GALT, A14GALT, A4GALT1, B3GALT9, B3GNT10",0.6,0.9947514118042553,0.7399857388148817,0.3333333333333333,0.99999999995,0.0
What factors contribute to the evolutionary persistence of glycan structure and function in distinct but related species?,"['Does the same glycoprotein have the same type of glycosylation in distinct but related species? Relatively little data exist regarding these issues, but examples of both, extreme conservation and diversification are found. A reasonable explanation is that conservation of glycan structure reflects specific functional constraints for the glycans in question.'
 'In other instances, considerable evolutionary drift in the details of glycan structure might be tolerated, as long as the underlying protein is able to carry out its primary functions (changes with no consequences for survival or reproduction, i.e., those that are selectively neutral). Even in the absence of important endogenous functions, glycans can have key roles in mediating interactions with symbionts and pathogens.'
 'Such variations could also reflect the outcome of differing selection pressures by exposure to variant pathogen regimes. Furthermore, significant intraspecies polymorphism in glycan structure can exist without obvious functional value, although they may be involved in the interplay between parasites and host populations (Chapter 20). Given all of the above, it is challenging to predict which glycan structures are likely to mediate the more specific or crucial biological roles within an organism.']","Factors such as specific functional constraints, evolutionary drift in glycan structure, underlying protein functionality, selective neutrality of changes, interactions with symbionts and pathogens, exposure to variant pathogen regimes, intraspecies polymorphism, and the interplay between parasites and host populations can contribute to the evolutionary persistence of glycan structure and function in distinct but related species.","There is too little information available today to allow a comprehensive exposition of the evolution of even the major classes of glycans. However, based on available data, it is reasonable to suggest that selective pressures largely come from either intrinsic or extrinsic factors related to organism-specific functions of glycans and competitive host-pathogen interactions, respectively. Host glycans must evolve rapidly to compete with pathogens that have short generation times, high mutation rates, and horizontal gene transfer, yet glycans with a critical intrinsic role may incur deleterious effects if eliminated or mutated.",1.0,0.9939514292951988,0.7379388202518613,0.25,0.9999999999666667,0.5
What is the significance of the beta-trefoil fold in R-type lectin domains?,"['The β-trefoil fold presumably arose through triplication of an ancestral gene encoding the 40-residue subdomain. The three subdomains, termed α, β, and γ, each consist of 12 β-strands and loops arranged around a central axis, giving the protein internal pseudorotation symmetry. β-trefoil fold is maintained by the characteristic Q-x-W motif in each subdomain of ricin B-chain and common R-type lectins.'
 'More than 10% of lectins use this fold for glycan recognition (Chapter 30). Structures of β-trefoil folds of R-type lectin domains in various proteins. (Top) Structures derived from bacteria, fungi, and slime molds: AH (actinohivin in actinobacteria; PDB 4DEN), CNL (nematocidal lectin from conifer-loving mushroom Clitocybe (more.'
 'The β-trefoil fold structure, characteristic of the R-type lectin superfamily, is evidently a core framework in living systems that arose via bricolage and has evolved to play key roles in a variety of biochemical processes, including carbohydrate binding. Discovery of new R-type lectins is ongoing. The ancestor of this superfamily is not yet clear, but it is found in members of all biological domains.']","The beta-trefoil fold in R-type lectin domains is significant as it serves as a core framework in living systems, playing key roles in various biochemical processes, particularly in carbohydrate binding. This fold is found in more than 10% of lectins, indicating its importance in glycan recognition. The characteristic Q-x-W motif present in each subdomain of the beta-trefoil fold, such as in the ricin B-chain and common R-type lectins, helps maintain the structure and function of these proteins. Additionally, the beta-trefoil fold is evolutionarily conserved across different biological domains, highlighting its fundamental role in biological systems.","Beta-trefoil folds are a hallmark structural feature of R-type lectins that enable specificity in carbohydrate binding. These folds are observed in several protein families, including interleukin-1 and fibroblast growth factor, as key components in antigen-recognition and hormonal signalling cascades. Although beta-trefoil folds are a common subunit of R-type lectins, usually there are one or two subdomains responsible for recognizing and binding a carbohydrate ligand.",1.0,1.0,0.840406661577642,0.2,0.9999999999666667,0.3333333333333333
What is a common mechanism by which plant lectins can be toxic to animal cells?,"['One mechanism of toxicity of plant lectins is the induction of apoptosis, perhaps by blocking receptor or nutrient transport functions in cells, or by cross-linking apoptotic receptors. Noncytotoxic lectins and antibodies to specific glycans can be rendered toxic by conjugation to ricin A subunit or other toxic proteins.'
 'Other plant lectins such as ConA, WGA, or LCA (which lack an enzymatic or toxic A subunit) are still toxic to animal cells via poorly understood mechanisms, whereas yet others, such as soybean agglutinin (SBA) and peanut agglutinin (PNA), are not highly toxic to animal cells in culture.'
 'There is evidence from many approaches that the legume lectins are insecticidal, antifungal, and antimicrobial and can be toxic to animals that eat raw seeds. Thus, the seed lectins may function in plant immunity as a type of pattern-recognition receptor (PRR) to protect the offspring of the plant. As highly abundant seed constituents, the lectins could also serve as a storage protein for the plant development.']","Plant lectins can be toxic to animal cells through mechanisms such as the induction of apoptosis, potentially by interfering with receptor or nutrient transport functions within cells, or by cross-linking apoptotic receptors. Additionally, noncytotoxic lectins and antibodies targeting specific glycans can become toxic when conjugated to ricin A subunit or other toxic proteins.","Many plant lectins such as ConA, WGA, or LCA (which lack an enzymatic or toxic A subunit) are toxic to animal cells via poorly understood mechanisms, whereas other lectins, such as soybean agglutinin (SBA) and peanut agglutinin (PNA), are not toxic to animal cells in culture. One mechanism of toxicity of plant lectins is the induction of apoptosis, perhaps by blocking receptor or transport functions in cells. Noncytotoxic lectins and antibodies to specific glycans can be rendered toxic by conjugating them with ricin A subunit or other toxic proteins.",1.0,0.9200411843913199,0.8505636152788538,0.16666666666666666,0.9999999999666667,1.0
How do conservation patterns for Sia variants differ across vertebrates and some higher invertebrates?,"['Early studies suggested species specificity in the occurrence of specific Sia variants. With analytical improvements, it became evident that Sia variations are more widely expressed across species but occur at differing levels. Sias are prominent in the deuterostome lineage (Chapter 27), which comprises vertebrates and some “higher” invertebrates (such as echinoderms). Indeed, with exceptions, Sias are not generally reported in plants or invertebrates.'
 'Indeed, with exceptions, Sias are not generally reported in plants or invertebrates. This may change as molecular techniques improve. For example, insects were believed to be free of Sias until their discovery in cicada Malpighian tubules and Drosophila brains, and later identification of a single Drosophila gene (SiaT) with sequence similarities to mammalian STs.'
 'Sias became prominent in animals when the Deuterostome lineage emerged at the Cambrian Explosion ∼530 million years ago. Sequence homology suggests that ancient prokaryotic NulO biosynthetic pathways later became an evolutionary template that allowed some microbes to reinvent Sias of “higher” animals by convergent evolution. Many important commensals and pathogens use Sia mimicry to evade the vertebrate immune system by one or more of several established mechanisms.']","Conservation patterns for Sia variants differ across vertebrates and some higher invertebrates, with Sias being prominent in the deuterostome lineage, which includes vertebrates and certain ""higher"" invertebrates like echinoderms. While Sias are not generally reported in plants or invertebrates, exceptions exist, such as the discovery of Sias in insects like cicadas and Drosophila. The presence of Sias in these organisms suggests a more widespread occurrence of Sia variants across species than previously thought.","Ancestral sialyltransferase families in invertebrates have been identified through sequence-based analysis showing orthology with the last common vertebrate ancestor. Increased diversity within vertebrate lineages is inferred to have resulted from divergent evolution, with a variety of gain-of-function and loss-of-function events identified in sialyltransferases throughout their evolutionary history.",0.8,0.6696997211436687,0.5529054785452929,0.2,0.9999999999666667,0.0
What's the relationship between Golgi-localized multienzyme complexes and plant cell wall polysaccharide synthesis?,"['This information, together with improved methods to demonstrate enzymatic activity of recombinant plant GTs in vitro and wall structural analyses of the corresponding plant mutants is providing a framework for an increased understanding of how plant cell wall polysaccharides are synthesized. Most pectins and hemicellulose are synthesized in the Golgi apparatus and then secreted into the apoplast via vesicles.'
 'We also do not understand how the newly synthesized polymers are assembled into a functional cell wall in the apoplast. Plants produce glycoproteins and proteoglycans that contain oligo- or polysaccharides that are linked to hydroxyproline (Hyp) and serine (Ser). The protein component of these is present in relatively low abundance in the wall.'
 'Lignin is polymerized in the apoplast by nonenzymatic radical reactions. Despite advances in identifying and understanding the GTs involved in polysaccharide synthesis, we still do not know how many of the wall polymers are synthesized by Golgi-localized multienzyme complexes or if they are assembled by GTs localized in different regions of the Golgi apparatus.']",The relationship between Golgi-localized multienzyme complexes and plant cell wall polysaccharide synthesis is not fully understood. It is unclear whether many of the wall polymers are synthesized by Golgi-localized multienzyme complexes or if they are assembled by glycosyltransferases (GTs) localized in different regions of the Golgi apparatus.,"The plant Golgi apparatus plays a critical role in cell wall biosynthesis, as it is the location for production of cell wall matrix polysaccharides, modification of protein glycosylation, and assembly/trafficking of cellulos synthase complexes.",1.0,0.0,0.7634102770599314,0.2857142857142857,0.9999999999666667,1.0
How are glycans typically implicated in congenital disorders?,"['Disorders affecting the lysosomal degradation of glycans are described in Chapter 44. Although the term “congenital disorders” by definition include those caused by nongenetic, unfavorable in utero conditions, the term “congenital disorders of glycosylation (CDG)” is now widely used as an equivalent of inherited disorders of glycosylation.'
 'This chapter discusses inherited human diseases that are caused by defects in glycan biosynthesis and metabolism (congenital disorders of glycosylation, CDGs). Representative examples are described of genetic defects in the major glycan families and what lessons we can learn from them about glycobiology. Among genetic disorders of glycosylation, those caused by somatic mutations are described in Chapter 46. Disorders affecting the lysosomal degradation of glycans are described in Chapter 44.'
 '(For simplicity, disorders affecting multiple pathways are included in disorders (more...) Selected congenital disorders of glycosylation in humans  The broad clinical features of disorders in which N-glycan biosynthesis is defective involve many organ systems, but are especially common in the central and peripheral nervous systems and hepatic, visual, and immune systems. The generality and variability of clinical features makes it difficult for physicians to recognize CDG patients with defective N-glycosylation.']","Glycans are typically implicated in congenital disorders through defects in glycan biosynthesis and metabolism, leading to inherited disorders of glycosylation (CDGs). These disorders can result from genetic defects in major glycan families, affecting various organ systems such as the central and peripheral nervous systems, hepatic, visual, and immune systems. The variability in clinical features associated with these disorders can make it challenging for physicians to recognize patients with defective N-glycosylation.","Nearly all inherited disorders in glycan biosynthesis were discovered in the last 20 years. They are rare, biochemically and clinically heterogeneous, and usually affect multiple organ systems. CDGs (congenital disorders of glycosylation) are rare primarily because embryos with complete defects in a step of glycosylation do not usually survive to be born, documenting the critical biological roles of glycans in humans. CDG patients that survive are usually hypomorphic, retaining at least some activity of the pathways involved. Although rare, research on this group of genetically defined glycosylation disorders reveals important novel insights into the biology of the glycosylation process. Some defects strike only a single glycosylation pathway, whereas others impact several. Defects occur in (1) the activation, presentation, and transport of sugar precursors; (2) glycosidases and glycosyltransferases; and (3) proteins that traffic glycosylation machinery or maintain Golgi homeostasis.",1.0,0.6481452432686033,0.8525927262348838,0.1111111111111111,0.9999999999666667,0.14285714285714285
